Timestamp,Sensor1_Pressure,Sensor2_Pressure,Pump_Pressure,Leakage
2025-01-01 00:11:30,96.77440122697438,98.2372687863169,145.60043297638433,0
2025-01-01 00:11:40,101.80697802754207,97.79548905694573,153.71914817291062,0
2025-01-01 00:11:50,107.69018283232984,94.41774572407977,153.40151446030237,0
2025-01-01 00:12:00,99.82086980445024,104.93930791203255,150.42652257523727,0
2025-01-01 00:12:10,107.82321827907003,102.29602090799764,144.11339479365114,0
2025-01-01 00:12:20,86.90127447955128,104.58884098897569,147.87375827135247,0
2025-01-01 00:12:30,104.10951252187611,98.44801931762242,154.1891683876222,0
2025-01-01 00:12:40,100.43523534119086,96.71582265652785,156.63595611400893,0
2025-01-01 00:12:50,85.1856854089975,78.8736576028766,148.36731698311837,1
2025-01-01 00:13:00,100.45880388267751,101.7945879187033,148.7516351609587,0
2025-01-01 00:13:10,90.06215542699553,94.80103387735883,149.19155445987468,0
2025-01-01 00:13:20,98.90164056081244,109.24331534483275,151.37446504455485,0
2025-01-01 00:13:30,101.78556285755873,93.4617870945328,147.0946634996999,0
2025-01-01 00:13:40,107.38947022370758,101.36830059606251,135.5290747121421,0
2025-01-01 00:13:50,97.40864890863176,107.83427353606893,155.9638450082355,0
2025-01-01 00:14:00,67.19975055709298,92.45369099037644,158.97344473581273,1
2025-01-01 00:14:10,97.49121478207732,100.8783685624589,146.93800070197145,0
2025-01-01 00:14:20,104.57701058851038,95.15758176519053,144.66673315540612,0
2025-01-01 00:14:30,101.64375554829843,93.09115405716148,149.3144973880489,0
2025-01-01 00:14:40,85.11341212146932,78.85684335974975,149.06248058135614,1
2025-01-01 00:14:50,102.56633716556678,107.53073620387474,154.9775928858148,0
2025-01-01 00:15:00,100.4853877467402,97.80575004760914,150.27319720822518,0
2025-01-01 00:15:10,104.84322495266444,94.30469246191825,146.0368858481441,0
2025-01-01 00:15:20,96.48973453061323,87.70915284725491,143.40795274720975,0
2025-01-01 00:15:30,98.36168926701116,95.09617578168731,154.32817092409837,0
2025-01-01 00:15:40,98.0394592343392,99.4317157875048,152.99755620582124,0
2025-01-01 00:15:50,92.68242525933941,107.99561620418368,155.30279939045909,0
2025-01-01 00:16:00,101.48060138532288,103.36566846116484,145.15906624639453,0
2025-01-01 00:16:10,101.30527636089944,101.52542702353377,159.19218449764165,0
2025-01-01 00:16:20,100.02556728321231,97.99940169349435,141.2815274647138,0
2025-01-01 00:16:30,98.82706433312427,97.08417141372021,153.54800510700738,0
2025-01-01 00:16:40,92.92314628974793,107.02823798753982,140.4520861640155,0
2025-01-01 00:16:50,97.89677338617321,101.00369270379194,146.04834309150766,0
2025-01-01 00:17:00,78.48733094945896,76.60940822311896,157.8051146522398,1
2025-01-01 00:17:10,95.9886136538919,96.63230176051378,154.15682127237994,0
2025-01-01 00:17:20,99.19357144166996,95.70891984114186,147.2688979225641,0
2025-01-01 00:17:30,102.02025428407269,97.26867995411267,147.40581478589155,0
2025-01-01 00:17:40,109.43092950605265,102.81455330142542,150.5031105541772,0
2025-01-01 00:17:50,100.8728890641592,99.46277559102876,152.5707049538036,0
2025-01-01 00:18:00,101.28775195361382,99.61567296498168,156.25789691341348,0
2025-01-01 00:18:10,99.62777042116916,106.56736580662619,147.71882997695752,0
2025-01-01 00:18:20,90.4061439235048,96.51769455106655,141.941074682564,0
2025-01-01 00:18:30,99.86743062275391,109.32099762943675,150.7848431352438,0
2025-01-01 00:18:40,100.30115104970513,96.64346204314457,147.71284581245803,0
2025-01-01 00:18:50,112.31621056242643,100.44599098306286,143.49683147625777,0
2025-01-01 00:19:00,70.45220556544477,76.09075968764253,151.48834457656397,1
2025-01-01 00:19:10,101.50773671166806,100.6170956675048,148.93443122953605,0
2025-01-01 00:19:20,99.82644115147379,102.22295997536564,151.53256103234898,0
2025-01-01 00:19:30,94.15660981190234,102.16917620044438,145.5277789990641,0
2025-01-01 00:19:40,105.7141140725751,96.2344133468971,152.43355265162748,0
2025-01-01 00:19:50,103.75966516343387,94.38542661276215,143.4145090162251,0
2025-01-01 00:20:00,103.95515973521523,112.51585895452855,145.86134305151708,0
2025-01-01 00:20:10,95.4530627260263,97.58007830199723,148.78542884456363,0
2025-01-01 00:20:20,107.0139715546805,103.49606219335993,158.70909207479858,0
2025-01-01 00:20:30,92.9907446860386,91.96179344738401,153.92412684274248,0
2025-01-01 00:20:40,102.93428546900135,98.60193640047662,155.38596252133894,0
2025-01-01 00:20:50,110.95227812904989,99.36400308008778,157.08538516671572,0
2025-01-01 00:21:00,95.04731837434656,102.36407534963917,168.01416067905436,0
2025-01-01 00:21:10,97.16851135198614,86.3877292950403,150.20794533779218,0
2025-01-01 00:21:20,78.78964451938398,76.98108038079411,157.10200461564926,1
2025-01-01 00:21:30,97.48262172941901,94.25129272316053,155.0631762720097,0
2025-01-01 00:21:40,92.24668284466934,101.62172855597461,154.98016251653763,0
2025-01-01 00:21:50,100.34281487403014,94.81835401580919,158.8711980902009,0
2025-01-01 00:22:00,94.68848143136948,95.72258652037209,147.9034348450776,0
2025-01-01 00:22:10,102.36796215317591,98.63186194803366,147.5065748803181,0
2025-01-01 00:22:20,95.40287882883098,94.73835265198403,151.5988275674093,0
2025-01-01 00:22:30,107.7496720250877,97.62232776632322,149.08650114039057,0
2025-01-01 00:22:40,96.08373353831881,94.03312115728342,151.59250426499088,0
2025-01-01 00:22:50,98.38969241897162,90.83414774150636,157.81374392526504,0
2025-01-01 00:23:00,104.06758608684835,105.08978526214679,147.60926638646862,0
2025-01-01 00:23:10,93.84567841783023,93.51975653588036,148.47660518703134,0
2025-01-01 00:23:20,101.13729967302065,99.10659556196008,150.8715550176329,0
2025-01-01 00:23:30,106.53571377141213,103.76445540746893,148.85840786987416,0
2025-01-01 00:23:40,91.96258382719387,96.92527948741979,140.42997085993255,0
2025-01-01 00:23:50,100.92316929266153,95.87417050127232,147.0993617865053,0
2025-01-01 00:24:00,80.63154758822311,88.20269877275253,153.43686621118752,1
2025-01-01 00:24:10,84.65709514802421,88.00890145269287,157.18773375466324,1
2025-01-01 00:24:20,93.81524644560959,94.15342367456765,144.22690716231136,0
2025-01-01 00:24:30,93.39771693457863,99.24926083991281,144.2035880038458,0
2025-01-01 00:24:40,102.60970782808448,91.33752702516337,150.15116901358667,0
2025-01-01 00:24:50,88.8169263589309,73.32322505859008,139.62202467561082,1
2025-01-01 00:25:00,83.65278934391415,80.66643643843622,147.77514898506436,1
2025-01-01 00:25:10,101.73224104748488,95.72687679122467,141.31978970224304,0
2025-01-01 00:25:20,96.59987639210755,97.71504083087385,156.8453064992123,0
2025-01-01 00:25:30,101.16126848580502,92.95886615846275,146.153344228248,0
2025-01-01 00:25:40,101.46536236649341,100.38539305690747,158.26417093169513,0
2025-01-01 00:25:50,83.35583528244972,78.43115838729982,155.5676067672917,1
2025-01-01 00:26:00,109.32887255572378,94.51428065114769,146.7684135115129,0
2025-01-01 00:26:10,102.36916460455893,96.88664116723808,144.64020181576961,0
2025-01-01 00:26:20,81.58315079431915,77.55316985704596,149.03227125416205,1
2025-01-01 00:26:30,103.28276804316914,106.06045359661368,149.476766878709,0
2025-01-01 00:26:40,95.1265916488634,92.53405093895535,151.730734719762,0
2025-01-01 00:26:50,103.93542301871226,99.15607631292025,146.1172835523491,0
2025-01-01 00:27:00,105.79297789503703,101.41565411159762,153.731974367611,0
2025-01-01 00:27:10,95.89658840824144,99.48971804685576,151.3266402749995,0
2025-01-01 00:27:20,104.8168806462216,87.61603966561457,148.29802421642069,0
2025-01-01 00:27:30,102.06390463468249,102.50545004654386,146.43979672290988,0
2025-01-01 00:27:40,104.11030079997245,107.59668175545322,149.07557508450657,0
2025-01-01 00:27:50,109.48396491326974,100.58330875584751,145.91549374086216,0
2025-01-01 00:28:00,98.77305941998564,94.84446973352868,150.29219347441793,0
2025-01-01 00:28:10,96.23131917821256,97.43436376817859,150.42719342609954,0
2025-01-01 00:28:20,95.55242785187238,108.84956533827797,151.3085364173817,0
2025-01-01 00:28:30,95.92094857517282,104.5498127043028,158.83121204835928,0
2025-01-01 00:28:40,99.61449145292949,103.20013309192164,149.33777640150214,0
2025-01-01 00:28:50,101.70575987408321,101.78206291767188,155.0229893356224,0
2025-01-01 00:29:00,101.38345399665009,96.69431443904514,151.1479369848785,0
2025-01-01 00:29:10,104.13591624518011,98.99714409672116,148.80877849050773,0
2025-01-01 00:29:20,100.06500945938953,99.61038632160742,149.40420365024383,0
2025-01-01 00:29:30,107.26767038578659,102.74787158032223,149.70586795415974,0
2025-01-01 00:29:40,98.67671583381022,107.54459447133452,151.3988385386411,0
2025-01-01 00:29:50,113.6008458329481,105.59169068396564,145.20339617390516,0
2025-01-01 00:30:00,79.89578846513251,65.04509236801422,142.67329808277518,1
2025-01-01 00:30:10,95.71421221791859,101.11997484450524,153.27148696737137,0
2025-01-01 00:30:20,94.64553750969444,103.68381672583948,154.49061916290628,0
2025-01-01 00:30:30,102.41236207621593,103.09430165072318,153.72817916401402,0
2025-01-01 00:30:40,98.88268607337075,96.85383118306291,150.77486009278238,0
2025-01-01 00:30:50,103.57000247046047,114.5705460788418,153.83612313726644,0
2025-01-01 00:31:00,102.36618812286773,93.61457718834441,153.56714513008572,0
2025-01-01 00:31:10,99.63585543671563,94.58405776666974,153.93814679477478,0
2025-01-01 00:31:20,95.76603140965797,101.16797540630787,145.70229589328943,0
2025-01-01 00:31:30,92.42576387657067,110.58401527481927,144.51524101422683,0
2025-01-01 00:31:40,97.76742523966489,95.81902574647914,148.05715376623866,0
2025-01-01 00:31:50,104.28199397161737,98.67085817176503,149.91307945228672,0
2025-01-01 00:32:00,101.07046872065102,105.38646836507846,148.79039436433854,0
2025-01-01 00:32:10,93.77130610644006,99.91068922556133,140.61654834331063,0
2025-01-01 00:32:20,100.86590462925591,98.32698072734853,158.60846306067572,0
2025-01-01 00:32:30,101.92658689864419,102.8281645094336,148.62977005557133,0
2025-01-01 00:32:40,79.81317333942559,72.70074420614604,150.86352208288477,1
2025-01-01 00:32:50,80.97624464710881,86.13600241411518,156.2227449538153,1
2025-01-01 00:33:00,100.29104359223,106.45734444532681,138.27513865239396,0
2025-01-01 00:33:10,94.28514851084688,101.53501530002681,147.44153064044144,0
2025-01-01 00:33:20,101.78893680174141,101.45866362689155,148.06441363210098,0
2025-01-01 00:33:30,102.80392263184117,101.07055491143066,148.3184497727468,0
2025-01-01 00:33:40,105.41525621587638,102.44565278324644,149.13256704643024,0
2025-01-01 00:33:50,105.26901026017451,100.27585318935732,157.23567399222424,0
2025-01-01 00:34:00,93.11165316021454,99.99695758838855,153.3672943786361,0
2025-01-01 00:34:10,95.31087480042439,105.98313560413621,154.79017634314414,0
2025-01-01 00:34:20,102.5751763360433,107.58058090177522,150.2356013590546,0
2025-01-01 00:34:30,102.56892975456104,92.4622352768329,143.0031347692725,0
2025-01-01 00:34:40,102.57523843153024,100.05010575870284,139.60151482426997,0
2025-01-01 00:34:50,119.26365745327361,96.55652783277382,142.35296138384186,0
2025-01-01 00:35:00,102.85445255346583,98.44514266756964,151.79882852083009,0
2025-01-01 00:35:10,105.677828200903,102.01258104867661,150.15884856348816,0
2025-01-01 00:35:20,84.52446938297341,83.53409380865392,148.94918176221995,1
2025-01-01 00:35:30,103.256956256529,99.43936778194328,148.15711546629933,0
2025-01-01 00:35:40,98.42365377679828,90.43329832638598,160.05860787721375,0
2025-01-01 00:35:50,103.79484610246634,95.1747720971191,145.88548204511764,0
2025-01-01 00:36:00,96.13587392731215,104.48249835100083,154.6390972805803,0
2025-01-01 00:36:10,98.81590696629996,86.29786788982534,150.00956468010497,0
2025-01-01 00:36:20,97.57318226085448,105.93713575841,149.69530244107003,0
2025-01-01 00:36:30,100.40937069693162,102.60614995322271,155.8831877430837,0
2025-01-01 00:36:40,111.57329283336755,106.58088040765011,157.31265191345722,0
2025-01-01 00:36:50,90.66367403704126,99.0071540655952,148.8022527155758,0
2025-01-01 00:37:00,103.43130095187257,89.69297287988547,153.9960135962107,0
2025-01-01 00:37:10,91.93642064405174,102.15181320753248,151.81945681075027,0
2025-01-01 00:37:20,97.64034067105283,106.3732656201917,150.03718569404958,0
2025-01-01 00:37:30,105.44475298483682,104.6236090275671,151.02127471328512,0
2025-01-01 00:37:40,100.32140009547732,96.68654258255982,146.55995592577582,0
2025-01-01 00:37:50,94.61127611035347,100.43380537731323,148.46950303334458,0
2025-01-01 00:38:00,84.4046036565043,68.85525407394249,147.09682360123648,1
2025-01-01 00:38:10,103.39798874467338,95.90366767905314,154.5068835821446,0
2025-01-01 00:38:20,96.34816684141431,104.77694285589925,149.5239944222947,0
2025-01-01 00:38:30,101.08229294790988,94.0123384436742,143.5114298769248,0
2025-01-01 00:38:40,100.22785919951907,95.53091784709194,146.38281388418457,0
2025-01-01 00:38:50,96.74199826197092,94.47987183263807,134.0036767739391,0
2025-01-01 00:39:00,110.71972044662662,92.54876238350477,147.52753699058925,0
2025-01-01 00:39:10,103.16959511159006,100.73207145921302,150.18822532548575,0
2025-01-01 00:39:20,89.87428706671196,105.80751524240988,149.31932075566513,0
2025-01-01 00:39:30,100.93227157384713,99.07561621877367,159.90077175765697,0
2025-01-01 00:39:40,96.69106767615806,92.47126099717917,152.8745302045752,0
2025-01-01 00:39:50,104.26216667398111,104.19972269871013,152.65225926544576,0
2025-01-01 00:40:00,96.0373963078365,108.42850877017486,141.7836548271486,0
2025-01-01 00:40:10,99.4263177926655,96.76878837926702,148.17678972941434,0
2025-01-01 00:40:20,102.52493639490228,97.6072286664114,147.56668596338153,0
2025-01-01 00:40:30,104.32877597085061,102.57830315041697,146.06959400595997,0
2025-01-01 00:40:40,93.99851796472112,108.10936873892526,146.00059667243326,0
2025-01-01 00:40:50,98.32749382079525,97.40082927137387,140.95938523029187,0
2025-01-01 00:41:00,97.62527344419522,93.33775109500897,143.62073397659336,0
2025-01-01 00:41:10,96.73335383713145,103.15709303136204,154.37046701382474,0
2025-01-01 00:41:20,108.82727120140548,103.9953403657115,149.28542654003408,0
2025-01-01 00:41:30,102.02490855480478,100.03065725217614,147.46798790862832,0
2025-01-01 00:41:40,93.69558022832477,97.20933370171275,149.97294332673647,0
2025-01-01 00:41:50,82.74420366124517,79.04636686975478,155.83695339350575,1
2025-01-01 00:42:00,110.61078098506317,102.64018002273983,150.02105260437892,0
2025-01-01 00:42:10,88.80416648537798,75.30143584880086,152.70187065465518,1
2025-01-01 00:42:20,92.40315017022994,100.24547365652836,145.76697578805872,0
2025-01-01 00:42:30,97.57882963566874,93.24146233987676,146.9068502462664,0
2025-01-01 00:42:40,106.33455574593312,103.4294522821896,151.76988442531837,0
2025-01-01 00:42:50,96.4616526719061,98.68883215308573,159.46326854168558,0
2025-01-01 00:43:00,102.21909714073114,97.82144583807631,157.14887429757437,0
2025-01-01 00:43:10,103.87317026714669,99.83562757423783,152.9141403472807,0
2025-01-01 00:43:20,95.36534764210958,100.20153849665124,150.75716880080358,0
2025-01-01 00:43:30,99.702373219691,104.4746503078278,157.00534677813584,0
2025-01-01 00:43:40,83.79366329965464,102.95545265662611,153.9733916152256,0
2025-01-01 00:43:50,94.87806179332856,99.21795360603599,138.5316898881467,0
2025-01-01 00:44:00,98.7371592430342,103.81834074859498,144.73034576072388,0
2025-01-01 00:44:10,93.76108409017576,102.00368626845807,151.69070162678966,0
2025-01-01 00:44:20,108.16205651965818,97.86700181856982,141.06516217224515,0
2025-01-01 00:44:30,92.84929311019684,99.37640920881758,145.5120549762157,0
2025-01-01 00:44:40,97.79977756651508,99.2588855557844,146.50092528171012,0
2025-01-01 00:44:50,100.65370288643045,102.52630671587102,148.71917046877084,0
2025-01-01 00:45:00,107.20636644533057,98.16488692639179,148.56284895886895,0
2025-01-01 00:45:10,92.82068924410281,98.04795406789184,148.55439786416588,0
2025-01-01 00:45:20,105.8158187607748,109.8437865471698,154.12653758620158,0
2025-01-01 00:45:30,76.18979525972976,89.02773287850815,148.67388067274732,1
2025-01-01 00:45:40,95.09245674476024,96.19699667787431,148.07684933964384,0
2025-01-01 00:45:50,102.31051737131635,102.854704969711,143.25413947928243,0
2025-01-01 00:46:00,100.99529847786735,100.5917503282759,155.12173100992914,0
2025-01-01 00:46:10,96.99891561420603,101.95775587630047,146.64251243026257,0
2025-01-01 00:46:20,100.3490104249501,100.68670662282553,144.56484835999362,0
2025-01-01 00:46:30,98.0734320156912,105.94821322742618,151.06545287434486,0
2025-01-01 00:46:40,100.56758672625624,101.72810172325723,146.1652936880847,0
2025-01-01 00:46:50,103.31065337260523,99.68955650892856,147.37023630102854,0
2025-01-01 00:47:00,107.93008408072676,105.21095288491509,151.29230087159536,0
2025-01-01 00:47:10,93.81092250586576,101.16642520543937,148.36758688110223,0
2025-01-01 00:47:20,110.66516687328134,100.6073928966453,161.55804687650317,0
2025-01-01 00:47:30,90.23956100238749,101.57011301243057,149.625857283404,0
2025-01-01 00:47:40,99.24107452482208,99.53195488316817,153.0891910943961,0
2025-01-01 00:47:50,102.94158603242288,100.04613496497734,140.29152976253528,0
2025-01-01 00:48:00,101.40495933867517,97.06652705619064,145.69675434042634,0
2025-01-01 00:48:10,96.88650240089703,96.24416390188061,144.56543152541644,0
2025-01-01 00:48:20,98.95938874821363,95.0071480675878,145.22810138348686,0
2025-01-01 00:48:30,97.53499532670584,93.04008356601462,152.077689969185,0
2025-01-01 00:48:40,97.05317621527894,95.60141319307722,155.17782533888706,0
2025-01-01 00:48:50,104.24801048510513,99.12866482766538,151.72315252317256,0
2025-01-01 00:49:00,101.78507742982524,100.51558791222818,148.86677688216847,0
2025-01-01 00:49:10,96.53545202369673,98.6435171842618,146.84572480643791,0
2025-01-01 00:49:20,104.49799937716625,88.22148254936322,155.56799875593254,0
2025-01-01 00:49:30,101.53649760438304,107.87293178881171,160.3562772707743,0
2025-01-01 00:49:40,84.26888544713623,78.74157030491452,150.67527852391845,1
2025-01-01 00:49:50,103.14814420961807,102.22879925608564,154.69681532035787,0
2025-01-01 00:50:00,95.85502494538964,109.53745336276634,151.71685174897738,0
2025-01-01 00:50:10,97.19909479901516,95.11317941258145,153.77752453232796,0
2025-01-01 00:50:20,103.7364680256163,109.43812560313002,144.17726610944942,0
2025-01-01 00:50:30,89.09439196625465,77.91505294351857,147.55931859928938,1
2025-01-01 00:50:40,99.89549203017926,101.19368962645679,151.9773472002279,0
2025-01-01 00:50:50,90.23028002713801,79.89911006827475,156.0624547204099,1
2025-01-01 00:51:00,106.38832447894212,100.07347047772183,145.90932889181164,0
2025-01-01 00:51:10,97.04214305582084,101.93083248999194,139.83350444479936,0
2025-01-01 00:51:20,102.7354869058502,99.22654834432723,147.50867786779375,0
2025-01-01 00:51:30,98.98903673783053,103.5693872204507,155.05065357174124,0
2025-01-01 00:51:40,98.9115939838639,100.49507224743628,142.08052204456075,0
2025-01-01 00:51:50,105.49388425993595,97.38792635811245,144.1154005393421,0
2025-01-01 00:52:00,104.12708174494014,97.1659334109883,150.77959293025555,0
2025-01-01 00:52:10,104.06754818000319,104.05456886307849,149.42014373619267,0
2025-01-01 00:52:20,106.52739403577165,96.73128985096517,152.97233240776615,0
2025-01-01 00:52:30,100.1050192081638,104.57701485242468,143.8563661977721,0
2025-01-01 00:52:40,103.40976485647482,106.11355896415965,148.37510702915665,0
2025-01-01 00:52:50,98.44866621703272,91.65643068826935,155.9759270120155,0
2025-01-01 00:53:00,101.62083176244221,105.66463193650517,144.03551903181608,0
2025-01-01 00:53:10,99.34928472816158,110.3021134922235,157.38456148155134,0
2025-01-01 00:53:20,100.48497982496359,101.26001880600964,144.66291507055655,0
2025-01-01 00:53:30,102.97578512718457,102.99542092647411,154.24690788688807,0
2025-01-01 00:53:40,95.90889658383264,105.1850266218458,148.13520744893438,0
2025-01-01 00:53:50,110.4619363784273,98.62258842410489,144.27545871180513,0
2025-01-01 00:54:00,94.96991309250149,100.91140111768935,147.51550476423702,0
2025-01-01 00:54:10,93.92905693606134,93.42900235188445,152.72464594089496,0
2025-01-01 00:54:20,105.79055436750033,100.69317514265225,149.96573002549255,0
2025-01-01 00:54:30,103.95831346981468,102.4905599782227,155.59234705721673,0
2025-01-01 00:54:40,103.12059908526078,102.58081511463234,157.1787003046744,0
2025-01-01 00:54:50,103.1417275463214,105.32712361798791,144.08484667341074,0
2025-01-01 00:55:00,99.93876613576543,96.12598910932235,143.71865427544827,0
2025-01-01 00:55:10,95.51372814257084,97.33696621663252,143.47603113189578,0
2025-01-01 00:55:20,100.37902279096863,109.47753672995678,145.5040195197599,0
2025-01-01 00:55:30,96.61419144243945,99.24835813118145,155.52107260409872,0
2025-01-01 00:55:40,104.87559866708875,101.00016893656164,152.80180975333369,0
2025-01-01 00:55:50,99.2647130924893,99.6649497913739,147.27486213538785,0
2025-01-01 00:56:00,95.87251401603744,95.8915958684749,149.94448704688583,0
2025-01-01 00:56:10,98.39307079173503,108.11764605445903,157.0215275258297,0
2025-01-01 00:56:20,102.06465727137812,97.36149294039697,159.5400542548956,0
2025-01-01 00:56:30,97.18137723598012,94.36357238146535,151.296921667214,0
2025-01-01 00:56:40,95.88889802216784,97.74629861348625,136.703594079763,0
2025-01-01 00:56:50,101.21843605745956,89.99146999137233,151.48643547379987,0
2025-01-01 00:57:00,101.22483285554361,96.74356267508409,154.67374064770675,0
2025-01-01 00:57:10,97.46528412314436,95.15935701073836,151.12316157928038,0
2025-01-01 00:57:20,97.64480847190839,103.08714315463662,153.63257459367392,0
2025-01-01 00:57:30,101.16024968678818,96.63292880220064,151.7853268723019,0
2025-01-01 00:57:40,92.75957829251338,104.43901967789424,143.82677291259068,0
2025-01-01 00:57:50,92.96268112811723,106.99241996534661,145.5688078331827,0
2025-01-01 00:58:00,96.40777889373783,103.905876681438,148.39423906434922,0
2025-01-01 00:58:10,98.93276424144076,98.92305855569961,155.32707389119176,0
2025-01-01 00:58:20,101.55453782799002,100.70557248352796,146.1705796583969,0
2025-01-01 00:58:30,107.37678108474776,92.3750752992797,152.27951316583824,0
2025-01-01 00:58:40,104.2882981160101,99.3311031373938,151.518462969606,0
2025-01-01 00:58:50,99.20030735018287,95.69780765966584,157.93098632539565,0
2025-01-01 00:59:00,99.90491896048655,103.47163190574649,149.79160110935294,0
2025-01-01 00:59:10,94.98735317681096,112.86376194622237,141.2262079086187,0
2025-01-01 00:59:20,99.90743432003805,102.49910817986904,153.2343523244839,0
